event_id,customer_id,event_date,event_type,points_change,points_balance,tier,campaign_id,description
LOY00000529,CUST000087,2023-03-19,Birthday Bonus,216,652,Bronze,,Event: Birthday Bonus
LOY00000430,CUST000087,2024-02-02,Points Redeemed,-255,397,Bronze,CAMP017,Event: Points Redeemed
LOY00005779,CUST000087,2024-10-25,Points Earned,299,696,Bronze,CAMP014,Event: Points Earned
LOY00002594,CUST000088,2024-05-25,Points Redeemed,-420,-420,Bronze,,Event: Points Redeemed
LOY00004144,CUST000089,2022-03-14,Points Redeemed,-452,-452,Silver,CAMP003,Event: Points Redeemed
LOY00011720,CUST000089,2022-04-11,Points Redeemed,-348,-800,Bronze,CAMP012,Event: Points Redeemed
LOY00003479,CUST000089,2022-09-23,Points Earned,213,-587,Silver,CAMP017,Event: Points Earned
LOY00011926,CUST000089,2022-12-17,Bonus Points,410,-177,Silver,,Event: Bonus Points
LOY00012727,CUST000089,2024-12-05,Referral Bonus,175,-2,Bronze,,Event: Referral Bonus
LOY00010596,CUST000090,2022-04-22,Bonus Points,496,496,Bronze,,Event: Bonus Points
LOY00005594,CUST000090,2022-06-12,Points Redeemed,-678,-182,Platinum,CAMP008,Event: Points Redeemed
LOY00002230,CUST000090,2023-10-19,Points Redeemed,-706,-888,Bronze,CAMP008,Event: Points Redeemed
LOY00009945,CUST000090,2024-03-20,Points Redeemed,-915,-1803,Bronze,CAMP002,Event: Points Redeemed
LOY00012668,CUST000092,2022-01-02,Points Earned,349,349,Silver,CAMP004,Event: Points Earned
LOY00014839,CUST000092,2022-03-26,Points Redeemed,-830,-481,Platinum,CAMP007,Event: Points Redeemed
LOY00002247,CUST000092,2022-06-05,Birthday Bonus,445,-36,Gold,CAMP016,Event: Birthday Bonus
LOY00011928,CUST000092,2024-08-26,Points Earned,71,35,Bronze,,Event: Points Earned
LOY00014143,CUST000092,2024-10-06,Tier Downgraded,0,35,Silver,CAMP011,Event: Tier Downgraded
LOY00000034,CUST000093,2022-01-30,Points Earned,225,225,Bronze,,Event: Points Earned
LOY00005678,CUST000093,2023-04-24,Points Earned,132,357,Silver,CAMP015,Event: Points Earned
LOY00005427,CUST000093,2023-06-21,Points Earned,131,488,Silver,CAMP002,Event: Points Earned
LOY00010938,CUST000093,2023-07-07,Tier Downgraded,0,488,Silver,CAMP008,Event: Tier Downgraded
LOY00003288,CUST000093,2023-10-30,Tier Upgraded,0,488,Bronze,CAMP002,Event: Tier Upgraded
LOY00001483,CUST000094,2022-05-09,Points Earned,286,286,Silver,,Event: Points Earned
LOY00002879,CUST000094,2023-01-08,Points Redeemed,-326,-40,Silver,,Event: Points Redeemed
LOY00010105,CUST000095,2022-03-11,Points Earned,73,73,Platinum,,Event: Points Earned
LOY00010970,CUST000095,2022-09-19,Bonus Points,201,274,Bronze,CAMP003,Event: Bonus Points
LOY00007918,CUST000095,2023-08-28,Bonus Points,357,631,Platinum,,Event: Bonus Points
LOY00003248,CUST000095,2023-09-09,Birthday Bonus,435,1066,Bronze,CAMP019,Event: Birthday Bonus
LOY00014112,CUST000096,2023-07-25,Tier Downgraded,0,0,Bronze,CAMP009,Event: Tier Downgraded
LOY00003132,CUST000096,2023-09-19,Points Redeemed,-532,-532,Bronze,,Event: Points Redeemed
LOY00008368,CUST000096,2024-03-07,Points Earned,215,-317,Bronze,CAMP007,Event: Points Earned
LOY00002087,CUST000097,2022-02-07,Points Earned,236,236,Silver,CAMP008,Event: Points Earned
LOY00000387,CUST000097,2022-12-29,Points Redeemed,-302,-66,Bronze,,Event: Points Redeemed
LOY00005750,CUST000097,2023-09-28,Tier Upgraded,0,-66,Bronze,,Event: Tier Upgraded
LOY00008565,CUST000097,2024-10-20,Points Earned,174,108,Gold,,Event: Points Earned
LOY00012449,CUST000098,2022-05-01,Points Redeemed,-410,-410,Silver,CAMP004,Event: Points Redeemed
LOY00011304,CUST000098,2023-02-26,Bonus Points,60,-350,Silver,CAMP003,Event: Bonus Points
LOY00001956,CUST000098,2023-06-16,Bonus Points,417,67,Bronze,,Event: Bonus Points
LOY00003545,CUST000098,2023-07-19,Referral Bonus,451,518,Silver,,Event: Referral Bonus
LOY00011024,CUST000098,2023-11-28,Points Earned,327,845,Bronze,CAMP013,Event: Points Earned
LOY00008085,CUST000099,2024-06-28,Points Earned,64,64,Silver,CAMP012,Event: Points Earned
LOY00014979,CUST000099,2024-07-03,Points Redeemed,-719,-655,Bronze,,Event: Points Redeemed
LOY00005447,CUST000099,2024-11-03,Bonus Points,26,-629,Bronze,CAMP013,Event: Bonus Points
LOY00010637,CUST000100,2022-10-23,Points Earned,40,40,Gold,CAMP004,Event: Points Earned
LOY00009749,CUST000100,2023-05-24,Bonus Points,304,344,Bronze,,Event: Bonus Points
LOY00004444,CUST000100,2024-01-10,Bonus Points,275,619,Bronze,,Event: Bonus Points
LOY00006459,CUST000100,2024-05-10,Points Earned,199,818,Gold,CAMP019,Event: Points Earned
LOY00011231,CUST000101,2022-04-02,Points Redeemed,-90,-90,Bronze,,Event: Points Redeemed
LOY00010841,CUST000101,2022-11-17,Points Earned,278,188,Bronze,,Event: Points Earned
LOY00014546,CUST000101,2022-11-23,Points Earned,248,436,Bronze,,Event: Points Earned
LOY00010705,CUST000101,2024-01-07,Points Earned,307,743,Gold,CAMP001,Event: Points Earned
LOY00004509,CUST000102,2022-07-21,Birthday Bonus,420,420,Bronze,,Event: Birthday Bonus
LOY00005298,CUST000102,2023-08-05,Bonus Points,410,830,Bronze,CAMP017,Event: Bonus Points
LOY00012905,CUST000103,2022-04-05,Points Redeemed,-741,-741,Silver,CAMP018,Event: Points Redeemed
LOY00009145,CUST000103,2022-06-26,Points Earned,187,-554,Silver,,Event: Points Earned
LOY00010969,CUST000103,2023-09-01,Points Redeemed,-610,-1164,Silver,,Event: Points Redeemed
LOY00008604,CUST000103,2024-02-16,Points Redeemed,-917,-2081,Silver,,Event: Points Redeemed
LOY00008325,CUST000104,2022-01-17,Points Redeemed,-440,-440,Gold,CAMP009,Event: Points Redeemed
LOY00010074,CUST000104,2022-04-09,Points Earned,347,-93,Bronze,,Event: Points Earned
LOY00001834,CUST000104,2023-10-09,Points Redeemed,-935,-1028,Bronze,CAMP006,Event: Points Redeemed
LOY00013437,CUST000105,2022-03-13,Welcome Bonus,182,182,Silver,CAMP019,Event: Welcome Bonus
LOY00006298,CUST000105,2023-03-21,Bonus Points,439,621,Silver,CAMP014,Event: Bonus Points
LOY00012328,CUST000105,2023-04-16,Bonus Points,489,1110,Bronze,CAMP008,Event: Bonus Points
LOY00005979,CUST000105,2024-04-29,Birthday Bonus,33,1143,Platinum,,Event: Birthday Bonus
LOY00004944,CUST000106,2022-08-29,Referral Bonus,151,151,Bronze,CAMP015,Event: Referral Bonus
LOY00007733,CUST000106,2022-10-13,Welcome Bonus,439,590,Bronze,CAMP016,Event: Welcome Bonus
LOY00003774,CUST000106,2022-10-15,Birthday Bonus,65,655,Bronze,CAMP010,Event: Birthday Bonus
LOY00001703,CUST000106,2023-08-01,Points Earned,270,925,Bronze,,Event: Points Earned
LOY00011849,CUST000106,2023-10-08,Points Earned,14,939,Bronze,,Event: Points Earned
LOY00014220,CUST000107,2023-05-26,Points Earned,14,14,Silver,,Event: Points Earned
LOY00009162,CUST000107,2023-10-08,Points Redeemed,-918,-904,Gold,CAMP009,Event: Points Redeemed
LOY00008352,CUST000108,2022-01-24,Referral Bonus,87,87,Bronze,,Event: Referral Bonus
LOY00008791,CUST000108,2022-05-09,Points Earned,155,242,Bronze,,Event: Points Earned
LOY00014912,CUST000108,2022-06-23,Points Earned,469,711,Silver,,Event: Points Earned
LOY00008673,CUST000108,2022-09-19,Points Earned,325,1036,Silver,,Event: Points Earned
LOY00003806,CUST000108,2023-01-20,Points Redeemed,-874,162,Gold,CAMP007,Event: Points Redeemed
LOY00014737,CUST000108,2024-06-20,Points Redeemed,-353,-191,Silver,CAMP012,Event: Points Redeemed
LOY00003695,CUST000108,2024-08-12,Welcome Bonus,369,178,Silver,CAMP002,Event: Welcome Bonus
LOY00005278,CUST000108,2024-09-19,Birthday Bonus,107,285,Silver,CAMP017,Event: Birthday Bonus
LOY00012359,CUST000109,2024-06-04,Birthday Bonus,212,212,Silver,CAMP005,Event: Birthday Bonus
LOY00001644,CUST000110,2022-02-05,Bonus Points,393,393,Bronze,,Event: Bonus Points
LOY00001909,CUST000110,2022-06-28,Bonus Points,314,707,Silver,,Event: Bonus Points
LOY00013536,CUST000110,2022-09-02,Points Earned,412,1119,Bronze,CAMP019,Event: Points Earned
LOY00001944,CUST000110,2023-06-19,Tier Upgraded,0,1119,Bronze,,Event: Tier Upgraded
LOY00002860,CUST000111,2022-11-01,Points Earned,235,235,Silver,,Event: Points Earned
LOY00010465,CUST000111,2024-08-21,Points Earned,404,639,Bronze,,Event: Points Earned
LOY00006938,CUST000112,2023-03-04,Points Redeemed,-832,-832,Bronze,CAMP010,Event: Points Redeemed
LOY00011742,CUST000112,2023-05-27,Points Earned,279,-553,Platinum,,Event: Points Earned
LOY00011524,CUST000113,2023-02-20,Birthday Bonus,407,407,Gold,,Event: Birthday Bonus
LOY00006812,CUST000113,2023-07-04,Birthday Bonus,240,647,Gold,,Event: Birthday Bonus
LOY00000360,CUST000114,2022-01-05,Points Redeemed,-758,-758,Gold,,Event: Points Redeemed
LOY00010658,CUST000114,2022-08-02,Points Redeemed,-442,-1200,Bronze,CAMP015,Event: Points Redeemed
LOY00005191,CUST000115,2022-05-04,Bonus Points,269,269,Bronze,CAMP008,Event: Bonus Points
LOY00004901,CUST000115,2022-12-17,Points Earned,132,401,Gold,,Event: Points Earned
LOY00005106,CUST000115,2024-05-16,Tier Downgraded,0,401,Silver,CAMP005,Event: Tier Downgraded
LOY00008331,CUST000115,2024-10-08,Tier Upgraded,0,401,Bronze,CAMP009,Event: Tier Upgraded
LOY00002794,CUST000116,2022-02-06,Bonus Points,225,225,Platinum,,Event: Bonus Points
LOY00007958,CUST000116,2022-02-16,Points Redeemed,-101,124,Bronze,CAMP007,Event: Points Redeemed
LOY00007625,CUST000117,2023-07-12,Referral Bonus,193,193,Gold,CAMP001,Event: Referral Bonus
LOY00012948,CUST000117,2024-07-28,Tier Upgraded,0,193,Gold,,Event: Tier Upgraded
LOY00010244,CUST000118,2022-03-23,Points Earned,257,257,Platinum,CAMP009,Event: Points Earned
LOY00011252,CUST000118,2023-11-06,Points Earned,415,672,Silver,,Event: Points Earned
LOY00000989,CUST000118,2024-06-16,Points Redeemed,-336,336,Bronze,,Event: Points Redeemed
LOY00013162,CUST000118,2024-12-22,Points Earned,107,443,Bronze,,Event: Points Earned
LOY00012969,CUST000119,2023-06-01,Points Earned,368,368,Bronze,CAMP020,Event: Points Earned
LOY00012251,CUST000119,2023-09-13,Bonus Points,178,546,Bronze,CAMP017,Event: Bonus Points
LOY00004474,CUST000119,2024-03-02,Points Earned,71,617,Silver,,Event: Points Earned
LOY00013939,CUST000120,2024-02-23,Points Earned,11,11,Silver,CAMP019,Event: Points Earned
LOY00000559,CUST000120,2024-03-27,Points Earned,151,162,Silver,CAMP006,Event: Points Earned
LOY00011145,CUST000120,2024-09-29,Points Redeemed,-534,-372,Gold,CAMP016,Event: Points Redeemed
LOY00005183,CUST000121,2022-09-27,Bonus Points,470,470,Silver,,Event: Bonus Points
LOY00007121,CUST000121,2022-10-24,Points Earned,183,653,Bronze,CAMP011,Event: Points Earned
LOY00005159,CUST000121,2024-07-15,Points Redeemed,-304,349,Gold,CAMP013,Event: Points Redeemed
LOY00007110,CUST000122,2022-04-28,Points Earned,14,14,Bronze,CAMP011,Event: Points Earned
LOY00009480,CUST000122,2023-09-13,Birthday Bonus,236,250,Bronze,CAMP008,Event: Birthday Bonus
LOY00000142,CUST000122,2024-05-27,Points Redeemed,-252,-2,Gold,,Event: Points Redeemed
LOY00001354,CUST000123,2023-12-05,Welcome Bonus,354,354,Silver,CAMP004,Event: Welcome Bonus
LOY00012018,CUST000123,2024-01-02,Points Earned,139,493,Silver,,Event: Points Earned
LOY00010806,CUST000124,2023-08-29,Points Redeemed,-306,-306,Silver,,Event: Points Redeemed
LOY00011952,CUST000125,2022-03-16,Referral Bonus,245,245,Bronze,,Event: Referral Bonus
LOY00008779,CUST000125,2023-06-18,Tier Upgraded,0,245,Bronze,CAMP004,Event: Tier Upgraded
LOY00013212,CUST000125,2023-07-20,Birthday Bonus,185,430,Bronze,,Event: Birthday Bonus
LOY00006885,CUST000126,2023-02-27,Points Redeemed,-987,-987,Silver,CAMP002,Event: Points Redeemed
LOY00012087,CUST000126,2023-10-15,Points Earned,474,-513,Gold,,Event: Points Earned
LOY00007836,CUST000126,2024-02-09,Points Earned,70,-443,Bronze,,Event: Points Earned
LOY00004060,CUST000126,2024-06-26,Points Earned,156,-287,Silver,CAMP016,Event: Points Earned
LOY00001188,CUST000126,2024-12-11,Points Redeemed,-920,-1207,Gold,CAMP011,Event: Points Redeemed
LOY00000320,CUST000127,2022-09-17,Referral Bonus,102,102,Bronze,,Event: Referral Bonus
LOY00014490,CUST000127,2022-12-04,Referral Bonus,351,453,Gold,,Event: Referral Bonus
LOY00004209,CUST000128,2022-05-13,Points Redeemed,-291,-291,Silver,,Event: Points Redeemed
LOY00005042,CUST000128,2022-08-05,Points Redeemed,-620,-911,Silver,,Event: Points Redeemed
LOY00006149,CUST000128,2023-02-19,Points Earned,406,-505,Bronze,CAMP004,Event: Points Earned
LOY00010928,CUST000128,2023-03-01,Points Earned,379,-126,Bronze,,Event: Points Earned
LOY00001168,CUST000128,2023-08-17,Referral Bonus,92,-34,Bronze,,Event: Referral Bonus
LOY00003058,CUST000128,2024-02-24,Points Earned,440,406,Bronze,CAMP006,Event: Points Earned
LOY00005922,CUST000128,2024-04-20,Points Redeemed,-77,329,Bronze,,Event: Points Redeemed
LOY00005914,CUST000128,2024-09-17,Points Earned,339,668,Bronze,CAMP007,Event: Points Earned
LOY00013189,CUST000129,2023-06-16,Birthday Bonus,343,343,Platinum,CAMP019,Event: Birthday Bonus
LOY00010034,CUST000129,2024-11-05,Tier Downgraded,0,343,Silver,CAMP008,Event: Tier Downgraded
LOY00012718,CUST000129,2024-11-09,Referral Bonus,104,447,Bronze,,Event: Referral Bonus
LOY00012956,CUST000130,2022-05-28,Points Redeemed,-427,-427,Silver,CAMP003,Event: Points Redeemed
LOY00012366,CUST000130,2022-07-06,Points Redeemed,-633,-1060,Silver,,Event: Points Redeemed
LOY00004226,CUST000130,2022-11-28,Points Earned,378,-682,Platinum,CAMP011,Event: Points Earned
LOY00010201,CUST000130,2023-11-11,Birthday Bonus,462,-220,Bronze,CAMP012,Event: Birthday Bonus
LOY00004463,CUST000130,2024-01-28,Points Earned,425,205,Bronze,,Event: Points Earned
LOY00008594,CUST000131,2022-01-29,Points Earned,206,206,Gold,,Event: Points Earned
LOY00001870,CUST000131,2022-04-17,Points Redeemed,-615,-409,Silver,,Event: Points Redeemed
LOY00001307,CUST000131,2022-10-10,Birthday Bonus,140,-269,Gold,,Event: Birthday Bonus
LOY00005171,CUST000131,2023-01-07,Points Redeemed,-202,-471,Bronze,,Event: Points Redeemed
LOY00010075,CUST000131,2023-01-14,Points Earned,15,-456,Gold,,Event: Points Earned
LOY00000305,CUST000131,2024-08-06,Birthday Bonus,71,-385,Gold,CAMP004,Event: Birthday Bonus
LOY00012211,CUST000132,2022-08-10,Tier Upgraded,0,0,Silver,,Event: Tier Upgraded
LOY00009549,CUST000132,2023-09-01,Points Redeemed,-60,-60,Bronze,,Event: Points Redeemed
LOY00006883,CUST000132,2024-07-26,Points Earned,110,50,Silver,CAMP002,Event: Points Earned
LOY00000133,CUST000133,2022-03-16,Bonus Points,145,145,Bronze,CAMP013,Event: Bonus Points
LOY00003682,CUST000133,2022-12-16,Bonus Points,42,187,Bronze,,Event: Bonus Points
LOY00001855,CUST000133,2023-03-07,Points Earned,335,522,Bronze,CAMP018,Event: Points Earned
LOY00001976,CUST000134,2024-04-24,Points Earned,188,188,Bronze,CAMP018,Event: Points Earned
LOY00006302,CUST000135,2022-02-02,Points Earned,195,195,Gold,CAMP006,Event: Points Earned
LOY00014292,CUST000135,2024-11-30,Referral Bonus,424,619,Gold,,Event: Referral Bonus
LOY00003996,CUST000136,2023-12-18,Bonus Points,285,285,Silver,CAMP017,Event: Bonus Points
LOY00001328,CUST000136,2024-11-12,Points Redeemed,-930,-645,Silver,CAMP016,Event: Points Redeemed
LOY00007313,CUST000137,2022-01-03,Points Earned,319,319,Gold,CAMP005,Event: Points Earned
LOY00013272,CUST000137,2024-07-03,Points Earned,289,608,Bronze,,Event: Points Earned
LOY00014618,CUST000138,2023-07-10,Points Earned,391,391,Bronze,CAMP001,Event: Points Earned
LOY00006047,CUST000139,2022-07-15,Bonus Points,127,127,Platinum,,Event: Bonus Points
LOY00001821,CUST000139,2023-02-23,Points Earned,398,525,Bronze,CAMP006,Event: Points Earned
LOY00003246,CUST000139,2024-04-09,Tier Upgraded,0,525,Silver,CAMP015,Event: Tier Upgraded
LOY00003617,CUST000139,2024-06-06,Bonus Points,183,708,Silver,CAMP017,Event: Bonus Points
LOY00006794,CUST000140,2023-06-07,Bonus Points,138,138,Gold,,Event: Bonus Points
LOY00013213,CUST000141,2022-06-24,Points Earned,270,270,Bronze,CAMP010,Event: Points Earned
LOY00013209,CUST000141,2024-08-30,Points Redeemed,-165,105,Gold,CAMP003,Event: Points Redeemed
LOY00006441,CUST000142,2024-05-03,Points Earned,319,319,Bronze,CAMP019,Event: Points Earned
LOY00003250,CUST000143,2023-07-18,Referral Bonus,415,415,Bronze,CAMP013,Event: Referral Bonus
LOY00004943,CUST000143,2023-08-12,Points Earned,73,488,Bronze,CAMP014,Event: Points Earned
LOY00011189,CUST000143,2024-02-22,Points Redeemed,-157,331,Silver,,Event: Points Redeemed
LOY00004072,CUST000143,2024-12-15,Points Earned,139,470,Bronze,,Event: Points Earned
LOY00012010,CUST000144,2022-09-06,Points Earned,92,92,Gold,CAMP016,Event: Points Earned
LOY00014963,CUST000144,2023-01-05,Points Earned,302,394,Silver,CAMP003,Event: Points Earned
LOY00000624,CUST000144,2024-04-30,Points Redeemed,-353,41,Gold,CAMP014,Event: Points Redeemed
LOY00002946,CUST000144,2024-09-14,Points Earned,316,357,Silver,,Event: Points Earned
LOY00005272,CUST000145,2022-03-11,Tier Upgraded,0,0,Bronze,,Event: Tier Upgraded
LOY00002299,CUST000145,2022-07-31,Points Redeemed,-582,-582,Silver,CAMP002,Event: Points Redeemed
LOY00008449,CUST000145,2023-05-17,Birthday Bonus,406,-176,Bronze,,Event: Birthday Bonus
LOY00004967,CUST000146,2022-03-17,Points Earned,209,209,Gold,CAMP013,Event: Points Earned
LOY00009855,CUST000146,2024-02-22,Points Earned,77,286,Bronze,,Event: Points Earned
LOY00001058,CUST000146,2024-03-24,Referral Bonus,29,315,Bronze,,Event: Referral Bonus
LOY00000889,CUST000147,2024-11-26,Points Redeemed,-658,-658,Gold,,Event: Points Redeemed
LOY00001678,CUST000148,2022-10-04,Points Earned,238,238,Bronze,CAMP001,Event: Points Earned
LOY00010223,CUST000148,2022-10-11,Birthday Bonus,115,353,Silver,CAMP017,Event: Birthday Bonus
LOY00011846,CUST000148,2023-08-27,Birthday Bonus,138,491,Bronze,CAMP007,Event: Birthday Bonus
LOY00011215,CUST000150,2023-05-21,Bonus Points,164,164,Silver,CAMP011,Event: Bonus Points
LOY00002636,CUST000150,2023-11-28,Points Earned,177,341,Silver,CAMP010,Event: Points Earned
LOY00001929,CUST000150,2024-03-26,Points Earned,118,459,Gold,CAMP012,Event: Points Earned
LOY00013696,CUST000151,2023-09-10,Tier Upgraded,0,0,Silver,,Event: Tier Upgraded
LOY00005102,CUST000151,2023-10-12,Points Redeemed,-333,-333,Silver,,Event: Points Redeemed
LOY00007553,CUST000151,2023-12-17,Bonus Points,218,-115,Silver,,Event: Bonus Points
LOY00012473,CUST000151,2024-08-02,Points Redeemed,-839,-954,Bronze,,Event: Points Redeemed
LOY00013097,CUST000152,2022-01-26,Points Earned,224,224,Silver,CAMP017,Event: Points Earned
LOY00011087,CUST000152,2022-09-06,Points Earned,382,606,Silver,,Event: Points Earned
LOY00010753,CUST000152,2022-11-25,Points Earned,61,667,Gold,,Event: Points Earned
LOY00003530,CUST000152,2024-12-09,Points Redeemed,-532,135,Bronze,,Event: Points Redeemed
LOY00011247,CUST000153,2023-04-17,Points Redeemed,-891,-891,Silver,CAMP003,Event: Points Redeemed
LOY00014811,CUST000153,2023-11-09,Points Earned,186,-705,Bronze,,Event: Points Earned
LOY00006333,CUST000153,2024-01-15,Bonus Points,347,-358,Bronze,CAMP004,Event: Bonus Points
LOY00001428,CUST000154,2022-07-25,Bonus Points,98,98,Bronze,,Event: Bonus Points
LOY00001788,CUST000154,2022-10-25,Points Earned,457,555,Silver,,Event: Points Earned
LOY00014455,CUST000154,2023-03-01,Points Redeemed,-86,469,Silver,CAMP009,Event: Points Redeemed
LOY00014157,CUST000155,2022-08-17,Tier Upgraded,0,0,Gold,,Event: Tier Upgraded
LOY00013179,CUST000155,2022-10-08,Tier Upgraded,0,0,Gold,,Event: Tier Upgraded
LOY00013543,CUST000155,2022-11-07,Bonus Points,354,354,Bronze,,Event: Bonus Points
LOY00006685,CUST000155,2024-02-07,Bonus Points,415,769,Silver,,Event: Bonus Points
LOY00012399,CUST000156,2022-11-21,Tier Downgraded,0,0,Gold,CAMP009,Event: Tier Downgraded
LOY00010953,CUST000156,2024-01-05,Points Earned,283,283,Silver,CAMP003,Event: Points Earned
LOY00004552,CUST000156,2024-01-22,Bonus Points,150,433,Silver,,Event: Bonus Points
LOY00012965,CUST000156,2024-04-05,Points Redeemed,-269,164,Bronze,CAMP007,Event: Points Redeemed
LOY00008756,CUST000157,2023-11-28,Points Redeemed,-612,-612,Silver,CAMP007,Event: Points Redeemed
